order_id,created_date,created_time,user_id,website_session_id,primary_product_id,items_purchased,price_usd,cogs_usd,discount_usd,shipping_method,delivery_date
5470,2013-06-25,19:45:30,93040,105643,2,1,59.99,22.49,0.0,Express,2013-06-28
5471,2013-06-25,20:06:39,93043,105646,1,1,49.99,19.49,0.0,Standard,2013-07-02
5472,2013-06-25,20:52:45,93054,105657,1,1,49.99,19.49,0.0,Standard,2013-07-02
5473,2013-06-26,02:24:20,93102,105713,1,1,49.99,19.49,1.86,Standard,2013-07-03
5474,2013-06-26,04:00:18,93108,105719,1,1,49.99,19.49,0.0,Express,2013-06-28
5475,2013-06-26,04:31:28,93113,105725,1,1,49.99,19.49,5.85,Standard,2013-07-02
5476,2013-06-26,08:30:32,93141,105758,1,1,49.99,19.49,0.0,Express,2013-06-28
5477,2013-06-26,09:14:12,93146,105763,1,1,49.99,19.49,0.0,Free Shipping,2013-07-02
5478,2013-06-26,09:22:18,93148,105765,1,1,49.99,19.49,0.0,Express,2013-06-28
5479,2013-06-26,10:16:48,93165,105787,2,1,59.99,22.49,0.0,Standard,2013-07-02
5480,2013-06-26,10:37:06,93174,105796,1,1,49.99,19.49,0.0,Standard,2013-07-01
5481,2013-06-26,11:08:45,93190,105813,1,1,49.99,19.49,0.0,Express,2013-06-28
5482,2013-06-26,11:46:08,93210,105835,1,1,49.99,19.49,0.0,Standard,2013-07-01
5483,2013-06-26,12:37:34,85464,105854,2,1,59.99,22.49,0.0,Standard,2013-07-02
5484,2013-06-26,12:51:29,93230,105860,1,1,49.99,19.49,0.0,Overnight,2013-06-27
5485,2013-06-26,14:17:07,93259,105896,1,1,49.99,19.49,0.0,Standard,2013-07-03
5486,2013-06-26,14:29:17,93261,105898,1,1,49.99,19.49,0.0,Express,2013-06-28
5487,2013-06-26,15:01:07,93275,105913,1,1,49.99,19.49,0.0,Free Shipping,2013-07-01
5488,2013-06-26,15:15:12,93279,105918,1,1,49.99,19.49,0.0,Express,2013-06-28
5489,2013-06-26,16:04:56,93296,105940,1,1,49.99,19.49,0.0,Standard,2013-07-03
5490,2013-06-26,16:12:57,86239,105944,1,1,49.99,19.49,0.0,Express,2013-06-28
5491,2013-06-26,16:51:48,93314,105961,1,1,49.99,19.49,0.0,Free Shipping,2013-07-02
5492,2013-06-26,17:58:50,93328,105977,1,1,49.99,19.49,0.0,Express,2013-06-28
5493,2013-06-26,18:18:07,93332,105982,1,1,49.99,19.49,0.0,Standard,2013-07-02
5494,2013-06-26,19:43:03,93354,106005,1,1,49.99,19.49,0.0,Free Shipping,2013-07-01
5495,2013-06-26,19:58:29,93357,106008,1,1,49.99,19.49,0.0,Standard,2013-07-03
5496,2013-06-26,21:47:17,93378,106031,1,1,49.99,19.49,0.0,Standard,2013-07-01
5497,2013-06-26,22:43:35,93389,106042,1,1,49.99,19.49,0.0,Overnight,2013-06-27
5498,2013-06-26,22:55:12,93391,106044,2,1,59.99,22.49,0.0,Express,2013-06-29
5499,2013-06-27,01:10:00,93406,106059,1,1,49.99,19.49,0.0,Express,2013-06-30
5500,2013-06-27,02:40:20,93410,106063,1,1,49.99,19.49,0.0,Standard,2013-07-04
5501,2013-06-27,02:51:53,93414,106067,1,1,49.99,19.49,0.0,Standard,2013-07-04
5502,2013-06-27,07:01:12,87831,106090,1,1,49.99,19.49,14.65,Free Shipping,2013-07-01
5503,2013-06-27,07:52:24,93434,106092,1,1,49.99,19.49,0.0,Overnight,2013-06-28
5504,2013-06-27,07:57:57,93436,106094,1,1,49.99,19.49,0.0,Standard,2013-07-04
5505,2013-06-27,08:02:54,93437,106095,1,1,49.99,19.49,0.0,Express,2013-06-29
5506,2013-06-27,08:20:06,93441,106100,2,1,59.99,22.49,0.0,Free Shipping,2013-07-01
5507,2013-06-27,09:57:40,93467,106133,1,1,49.99,19.49,0.0,Standard,2013-07-02
5508,2013-06-27,10:21:14,82563,106137,1,1,49.99,19.49,0.0,Express,2013-06-29
5509,2013-06-27,10:27:11,83077,106139,2,1,59.99,22.49,0.0,Standard,2013-07-02
5510,2013-06-27,10:32:18,93474,106142,1,1,49.99,19.49,0.0,Express,2013-06-30
5511,2013-06-27,10:42:17,93482,106152,1,1,49.99,19.49,12.81,Free Shipping,2013-07-03
5512,2013-06-27,10:51:43,93484,106154,1,1,49.99,19.49,0.0,Standard,2013-07-03
5513,2013-06-27,11:17:58,93494,106167,2,1,59.99,22.49,0.0,Standard,2013-07-04
5514,2013-06-27,12:14:26,93508,106184,1,1,49.99,19.49,0.0,Free Shipping,2013-07-02
5515,2013-06-27,12:34:23,93520,106196,1,1,49.99,19.49,13.51,Standard,2013-07-03
5516,2013-06-27,12:51:45,93525,106202,1,1,49.99,19.49,0.0,Standard,2013-07-02
5517,2013-06-27,13:00:14,93530,106207,1,1,49.99,19.49,0.0,Express,2013-06-29
5518,2013-06-27,13:22:22,79107,106213,1,1,49.99,19.49,0.0,Express,2013-06-29
5519,2013-06-27,13:56:09,86684,106235,1,1,49.99,19.49,2.31,Standard,2013-07-02
5520,2013-06-27,14:26:10,93561,106249,1,1,49.99,19.49,0.0,Standard,2013-07-03
5521,2013-06-27,14:28:39,83884,106243,1,1,49.99,19.49,0.0,Standard,2013-07-03
5522,2013-06-27,14:33:31,93564,106252,2,1,59.99,22.49,0.0,Standard,2013-07-03
5523,2013-06-27,14:39:51,93562,106250,1,1,49.99,19.49,0.0,Express,2013-06-30
5524,2013-06-27,14:40:10,93565,106253,1,1,49.99,19.49,0.0,Overnight,2013-06-28
5525,2013-06-27,15:40:40,93581,106269,1,1,49.99,19.49,0.0,Express,2013-06-30
5526,2013-06-27,16:24:02,93599,106289,1,1,49.99,19.49,7.28,Standard,2013-07-02
5527,2013-06-27,16:33:40,93601,106292,1,1,49.99,19.49,0.0,Standard,2013-07-04
5528,2013-06-27,17:04:10,93607,106302,1,1,49.99,19.49,1.63,Express,2013-06-29
5529,2013-06-27,17:32:09,93614,106313,1,1,49.99,19.49,0.0,Express,2013-06-29
5530,2013-06-27,18:12:49,93624,106324,1,1,49.99,19.49,0.0,Standard,2013-07-04
5531,2013-06-27,19:03:02,93643,106343,1,1,49.99,19.49,0.0,Standard,2013-07-04
5532,2013-06-27,19:55:20,93651,106353,1,1,49.99,19.49,2.15,Express,2013-06-30
5533,2013-06-27,20:56:33,93661,106366,1,1,49.99,19.49,0.0,Express,2013-06-29
5534,2013-06-27,21:31:31,93669,106374,2,1,59.99,22.49,0.0,Standard,2013-07-03
5535,2013-06-28,00:23:48,71408,106400,1,1,49.99,19.49,0.0,Standard,2013-07-03
5536,2013-06-28,01:24:31,93699,106408,1,1,49.99,19.49,12.83,Standard,2013-07-03
5537,2013-06-28,02:13:42,87431,106418,1,1,49.99,19.49,12.37,Standard,2013-07-04
5538,2013-06-28,02:25:56,86653,106421,2,1,59.99,22.49,0.0,Standard,2013-07-04
5539,2013-06-28,02:39:15,93712,106424,1,1,49.99,19.49,0.0,Overnight,2013-06-29
5540,2013-06-28,06:55:12,93748,106463,2,1,59.99,22.49,0.0,Standard,2013-07-05
5541,2013-06-28,07:13:51,93752,106468,1,1,49.99,19.49,15.77,Free Shipping,2013-07-04
5542,2013-06-28,08:50:11,93764,106485,1,1,49.99,19.49,0.0,Standard,2013-07-05
5543,2013-06-28,08:54:11,93766,106487,1,1,49.99,19.49,0.0,Standard,2013-07-04
5544,2013-06-28,09:00:39,93769,106490,1,1,49.99,19.49,0.0,Express,2013-07-01
5545,2013-06-28,10:15:11,89629,106504,1,1,49.99,19.49,0.0,Standard,2013-07-05
5546,2013-06-28,10:46:56,83383,106514,2,1,59.99,22.49,18.92,Standard,2013-07-03
5547,2013-06-28,11:16:37,93797,106523,1,1,49.99,19.49,7.31,Overnight,2013-06-29
5548,2013-06-28,13:11:04,93828,106561,1,1,49.99,19.49,7.96,Express,2013-06-30
5549,2013-06-28,13:22:01,93827,106560,1,1,49.99,19.49,0.0,Standard,2013-07-04
5550,2013-06-28,13:22:04,93830,106563,2,1,59.99,22.49,13.19,Express,2013-06-30
5551,2013-06-28,14:23:26,93848,106586,1,1,49.99,19.49,0.0,Overnight,2013-06-29
5552,2013-06-28,17:42:15,93905,106649,1,1,49.99,19.49,0.0,Standard,2013-07-05
5553,2013-06-28,17:48:08,93911,106655,1,1,49.99,19.49,0.0,Express,2013-06-30
5554,2013-06-28,19:03:24,93926,106674,1,1,49.99,19.49,0.0,Free Shipping,2013-07-02
5555,2013-06-28,19:07:25,93927,106675,1,1,49.99,19.49,0.0,Standard,2013-07-03
5556,2013-06-28,22:12:36,79096,106707,1,1,49.99,19.49,0.0,Standard,2013-07-03
5557,2013-06-29,00:50:38,90366,106732,1,1,49.99,19.49,9.6,Express,2013-07-01
5558,2013-06-29,01:44:04,93983,106742,1,1,49.99,19.49,0.0,Standard,2013-07-06
5559,2013-06-29,07:54:58,94006,106769,1,1,49.99,19.49,0.0,Free Shipping,2013-07-04
5560,2013-06-29,10:57:02,94019,106786,1,1,49.99,19.49,0.0,Standard,2013-07-06
5561,2013-06-29,11:58:31,94035,106804,1,1,49.99,19.49,0.0,Express,2013-07-02
5562,2013-06-29,14:43:44,85298,106825,1,1,49.99,19.49,0.0,Standard,2013-07-05
5563,2013-06-29,15:03:35,94059,106830,1,1,49.99,19.49,0.0,Standard,2013-07-05
5564,2013-06-29,16:20:34,94065,106839,1,1,49.99,19.49,0.0,Standard,2013-07-06
5565,2013-06-29,17:20:48,94074,106851,1,1,49.99,19.49,0.0,Standard,2013-07-05
5566,2013-06-29,21:10:17,94093,106873,1,1,49.99,19.49,10.14,Express,2013-07-02
5567,2013-06-29,22:31:56,94099,106881,1,1,49.99,19.49,0.0,Standard,2013-07-06
5568,2013-06-30,13:27:11,94163,106955,1,1,49.99,19.49,0.0,Standard,2013-07-05
5569,2013-06-30,13:52:59,94166,106959,1,1,49.99,19.49,0.0,Express,2013-07-03
5570,2013-06-30,17:16:05,92420,106985,1,1,49.99,19.49,0.0,Overnight,2013-07-01
5571,2013-06-30,17:57:11,94194,106990,1,1,49.99,19.49,0.0,Standard,2013-07-06
5572,2013-06-30,17:58:53,94196,106992,1,1,49.99,19.49,2.74,Standard,2013-07-06
5573,2013-06-30,21:36:06,94219,107021,2,1,59.99,22.49,0.0,Express,2013-07-03
5574,2013-06-30,21:47:14,94220,107023,1,1,49.99,19.49,0.0,Standard,2013-07-07
5575,2013-06-30,22:02:30,94225,107029,2,1,59.99,22.49,0.0,Overnight,2013-07-01
5576,2013-06-30,22:59:52,94227,107032,1,1,49.99,19.49,5.18,Standard,2013-07-07
5577,2013-07-01,00:03:53,94240,107047,1,1,49.99,19.49,0.0,Overnight,2013-07-02
5578,2013-07-01,01:11:22,94250,107058,1,1,49.99,19.49,0.0,Free Shipping,2013-07-05
5579,2013-07-01,04:56:24,91599,107085,2,1,59.99,22.49,0.0,Express,2013-07-03
5580,2013-07-01,07:57:34,94287,107105,1,1,49.99,19.49,0.0,Standard,2013-07-06
5581,2013-07-01,08:32:48,92126,107113,1,1,49.99,19.49,12.83,Free Shipping,2013-07-06
5582,2013-07-01,09:43:51,94301,107120,1,1,49.99,19.49,0.0,Express,2013-07-04
5583,2013-07-01,10:13:10,94307,107127,1,1,49.99,19.49,0.0,Standard,2013-07-06
5584,2013-07-01,10:40:21,88131,107141,2,1,59.99,22.49,0.0,Overnight,2013-07-02
5585,2013-07-01,11:08:08,94329,107155,1,1,49.99,19.49,0.0,Express,2013-07-04
5586,2013-07-01,11:20:14,94332,107158,1,1,49.99,19.49,2.3,Express,2013-07-03
5587,2013-07-01,12:40:19,94367,107196,1,1,49.99,19.49,0.0,Express,2013-07-04
5588,2013-07-01,13:09:56,94374,107204,1,1,49.99,19.49,0.0,Standard,2013-07-07
5589,2013-07-01,13:47:16,82353,107217,1,1,49.99,19.49,0.0,Standard,2013-07-08
5590,2013-07-01,14:26:51,94404,107237,1,1,49.99,19.49,0.0,Standard,2013-07-06
5591,2013-07-01,14:41:16,94408,107241,1,1,49.99,19.49,0.0,Standard,2013-07-07
5592,2013-07-01,15:02:24,94416,107251,2,1,59.99,22.49,0.0,Express,2013-07-04
5593,2013-07-01,15:05:00,94414,107247,1,1,49.99,19.49,8.65,Express,2013-07-04
5594,2013-07-01,17:24:31,94451,107294,1,1,49.99,19.49,0.0,Standard,2013-07-06
5595,2013-07-01,19:03:55,94474,107323,1,1,49.99,19.49,0.0,Free Shipping,2013-07-07
5596,2013-07-01,21:02:11,94500,107354,1,1,49.99,19.49,0.0,Standard,2013-07-07
5597,2013-07-02,01:16:48,94534,107392,2,1,59.99,22.49,0.0,Standard,2013-07-07
5598,2013-07-02,04:29:16,94545,107408,1,1,49.99,19.49,0.0,Overnight,2013-07-03
5599,2013-07-02,09:30:06,94572,107438,1,1,49.99,19.49,0.0,Express,2013-07-05
5600,2013-07-02,09:36:23,94574,107440,2,1,59.99,22.49,0.0,Express,2013-07-04
5601,2013-07-02,10:34:22,94590,107458,1,1,49.99,19.49,0.0,Standard,2013-07-07
5602,2013-07-02,11:05:49,94599,107468,1,1,49.99,19.49,0.0,Standard,2013-07-07
5603,2013-07-02,11:22:23,94605,107474,1,1,49.99,19.49,11.31,Standard,2013-07-07
5604,2013-07-02,12:05:18,94621,107494,1,1,49.99,19.49,0.0,Standard,2013-07-07
5605,2013-07-02,13:46:06,94646,107523,1,1,49.99,19.49,15.02,Standard,2013-07-08
5606,2013-07-02,13:57:20,94649,107527,1,1,49.99,19.49,0.0,Express,2013-07-04
5607,2013-07-02,14:03:42,94655,107534,1,1,49.99,19.49,0.0,Overnight,2013-07-03
5608,2013-07-02,14:34:28,94665,107544,1,1,49.99,19.49,0.0,Standard,2013-07-08
5609,2013-07-02,15:13:55,94679,107561,2,1,59.99,22.49,0.0,Overnight,2013-07-03
5610,2013-07-02,16:17:26,94699,107584,1,1,49.99,19.49,0.0,Express,2013-07-05
5611,2013-07-02,17:52:45,92917,107614,1,1,49.99,19.49,3.71,Express,2013-07-05
5612,2013-07-02,18:35:05,90086,107635,1,1,49.99,19.49,0.0,Standard,2013-07-08
5613,2013-07-02,20:34:48,94757,107655,1,1,49.99,19.49,0.0,Express,2013-07-04
5614,2013-07-02,22:24:01,94779,107679,2,1,59.99,22.49,0.0,Standard,2013-07-07
5615,2013-07-02,23:29:27,92052,107692,1,1,49.99,19.49,0.0,Standard,2013-07-08
5616,2013-07-02,23:37:13,94792,107695,1,1,49.99,19.49,0.0,Free Shipping,2013-07-06
5617,2013-07-03,01:03:34,94810,107715,1,1,49.99,19.49,0.0,Express,2013-07-05
5618,2013-07-03,04:12:48,94831,107736,1,1,49.99,19.49,0.0,Standard,2013-07-10
5619,2013-07-03,06:40:04,94843,107749,1,1,49.99,19.49,0.0,Standard,2013-07-10
5620,2013-07-03,07:22:39,94846,107752,1,1,49.99,19.49,0.0,Standard,2013-07-09
5621,2013-07-03,08:01:13,94851,107759,2,1,59.99,22.49,9.95,Free Shipping,2013-07-08
5622,2013-07-03,08:48:35,94861,107770,1,1,49.99,19.49,0.0,Express,2013-07-06
5623,2013-07-03,10:58:38,82132,107806,2,1,59.99,22.49,0.0,Express,2013-07-06
5624,2013-07-03,12:03:18,94916,107835,1,1,49.99,19.49,0.0,Standard,2013-07-09
5625,2013-07-03,12:16:31,94922,107842,2,1,59.99,22.49,7.08,Standard,2013-07-10
5626,2013-07-03,13:11:01,81642,107869,2,1,59.99,22.49,0.0,Standard,2013-07-09
5627,2013-07-03,13:31:48,94952,107878,1,1,49.99,19.49,0.0,Standard,2013-07-08
5628,2013-07-03,15:29:40,94995,107926,1,1,49.99,19.49,0.0,Standard,2013-07-10
5629,2013-07-03,16:35:15,74742,107950,1,1,49.99,19.49,0.0,Standard,2013-07-10
5630,2013-07-03,16:57:50,95025,107962,1,1,49.99,19.49,17.43,Standard,2013-07-08
5631,2013-07-03,17:00:23,95026,107963,1,1,49.99,19.49,0.0,Express,2013-07-06
5632,2013-07-03,17:20:39,95035,107972,1,1,49.99,19.49,0.0,Standard,2013-07-10
5633,2013-07-03,19:19:06,95065,108014,1,1,49.99,19.49,0.0,Standard,2013-07-08
5634,2013-07-03,19:40:04,95069,108018,1,1,49.99,19.49,0.0,Express,2013-07-05
5635,2013-07-03,21:03:54,95085,108035,1,1,49.99,19.49,0.0,Express,2013-07-06
5636,2013-07-03,22:17:19,95101,108056,1,1,49.99,19.49,7.97,Standard,2013-07-08
5637,2013-07-03,23:00:04,95110,108065,1,1,49.99,19.49,0.0,Standard,2013-07-10
5638,2013-07-04,08:20:06,95160,108118,1,1,49.99,19.49,0.0,Express,2013-07-06
5639,2013-07-04,09:26:21,85015,108131,1,1,49.99,19.49,1.79,Express,2013-07-07
5640,2013-07-04,11:12:53,92920,108155,1,1,49.99,19.49,4.3,Free Shipping,2013-07-09
5641,2013-07-04,11:17:32,95196,108160,2,1,59.99,22.49,0.0,Standard,2013-07-11
5642,2013-07-04,11:24:58,95195,108159,1,1,49.99,19.49,0.0,Standard,2013-07-10
5643,2013-07-04,11:46:19,74139,108168,2,1,59.99,22.49,0.0,Express,2013-07-06
5644,2013-07-04,13:11:40,83626,108191,1,1,49.99,19.49,0.0,Standard,2013-07-11
5645,2013-07-04,15:22:09,95246,108223,2,1,59.99,22.49,0.0,Express,2013-07-07
5646,2013-07-04,16:25:03,95256,108240,1,1,49.99,19.49,0.0,Standard,2013-07-11
5647,2013-07-04,17:20:28,83907,108254,1,1,49.99,19.49,16.18,Standard,2013-07-11
5648,2013-07-04,18:00:49,86436,108266,1,1,49.99,19.49,0.0,Standard,2013-07-10
5649,2013-07-04,21:58:36,95308,108309,1,1,49.99,19.49,0.0,Overnight,2013-07-05
5650,2013-07-05,02:03:30,95331,108339,1,1,49.99,19.49,0.0,Express,2013-07-07
5651,2013-07-05,02:11:54,95332,108340,1,1,49.99,19.49,0.0,Standard,2013-07-12
5652,2013-07-05,02:24:47,95333,108341,1,1,49.99,19.49,0.0,Express,2013-07-07
5653,2013-07-05,04:53:58,92600,108352,1,1,49.99,19.49,0.0,Free Shipping,2013-07-09
5654,2013-07-05,07:55:47,82226,108378,2,1,59.99,22.49,0.0,Standard,2013-07-11
5655,2013-07-05,09:21:51,95372,108394,1,1,49.99,19.49,18.9,Express,2013-07-08
5656,2013-07-05,11:46:32,95418,108447,1,1,49.99,19.49,10.67,Standard,2013-07-11
5657,2013-07-05,13:08:11,76512,108485,1,1,49.99,19.49,0.0,Standard,2013-07-11
5658,2013-07-05,15:17:26,95484,108528,1,1,49.99,19.49,0.0,Overnight,2013-07-06
5659,2013-07-05,15:44:34,95493,108538,1,1,49.99,19.49,0.0,Express,2013-07-07
5660,2013-07-05,19:39:17,95559,108614,1,1,49.99,19.49,0.0,Express,2013-07-07
5661,2013-07-05,21:37:49,95581,108640,1,1,49.99,19.49,0.0,Standard,2013-07-11
5662,2013-07-05,23:25:35,95598,108658,1,1,49.99,19.49,14.91,Standard,2013-07-12
5663,2013-07-05,23:40:05,95599,108659,1,1,49.99,19.49,0.0,Express,2013-07-08
5664,2013-07-06,06:47:36,95631,108691,1,1,49.99,19.49,0.0,Standard,2013-07-11
5665,2013-07-06,08:05:43,95639,108700,1,1,49.99,19.49,0.0,Express,2013-07-09
5666,2013-07-06,10:27:02,95654,108716,1,1,49.99,19.49,0.0,Standard,2013-07-12
5667,2013-07-06,13:04:35,76214,108739,1,1,49.99,19.49,0.0,Standard,2013-07-13
5668,2013-07-06,15:13:56,95689,108755,2,1,59.99,22.49,0.0,Express,2013-07-08
5669,2013-07-06,22:04:56,95726,108801,1,1,49.99,19.49,12.78,Overnight,2013-07-07
5670,2013-07-06,22:22:28,95729,108804,1,1,49.99,19.49,0.0,Standard,2013-07-11
5671,2013-07-07,01:32:51,84094,108821,1,1,49.99,19.49,0.0,Standard,2013-07-12
5672,2013-07-07,02:34:17,95745,108822,1,1,49.99,19.49,0.0,Standard,2013-07-13
5673,2013-07-07,06:58:53,95769,108847,1,1,49.99,19.49,0.0,Standard,2013-07-14
5674,2013-07-07,12:12:31,95786,108868,2,1,59.99,22.49,0.0,Overnight,2013-07-08
5675,2013-07-07,13:40:35,95797,108880,1,1,49.99,19.49,0.0,Standard,2013-07-12
5676,2013-07-07,20:04:19,95827,108924,1,1,49.99,19.49,9.46,Free Shipping,2013-07-11
5677,2013-07-07,22:05:36,95845,108946,1,1,49.99,19.49,0.0,Standard,2013-07-12
5678,2013-07-07,22:05:37,95844,108945,1,1,49.99,19.49,0.0,Standard,2013-07-13
5679,2013-07-07,23:26:26,95854,108955,1,1,49.99,19.49,0.0,Standard,2013-07-13
5680,2013-07-07,23:46:17,95857,108959,1,1,49.99,19.49,0.0,Express,2013-07-09
5681,2013-07-07,23:51:12,95859,108961,1,1,49.99,19.49,0.0,Express,2013-07-10
5682,2013-07-08,00:55:44,95867,108971,1,1,49.99,19.49,0.0,Free Shipping,2013-07-12
5683,2013-07-08,01:17:21,95869,108973,1,1,49.99,19.49,0.0,Standard,2013-07-15
5684,2013-07-08,05:44:44,95896,109006,1,1,49.99,19.49,0.0,Standard,2013-07-13
5685,2013-07-08,06:33:54,82614,109012,1,1,49.99,19.49,12.58,Express,2013-07-11
5686,2013-07-08,10:01:04,95930,109047,1,1,49.99,19.49,0.0,Standard,2013-07-14
5687,2013-07-08,11:35:51,95956,109082,1,1,49.99,19.49,0.0,Standard,2013-07-15
5688,2013-07-08,11:36:09,95959,109085,1,1,49.99,19.49,0.0,Overnight,2013-07-09
5689,2013-07-08,12:09:51,95971,109098,1,1,49.99,19.49,13.61,Standard,2013-07-14
5690,2013-07-08,14:04:36,96003,109137,2,1,59.99,22.49,0.0,Standard,2013-07-15
5691,2013-07-08,14:31:12,96018,109152,1,1,49.99,19.49,0.0,Standard,2013-07-15
5692,2013-07-08,14:32:35,96013,109147,1,1,49.99,19.49,0.0,Overnight,2013-07-09
5693,2013-07-08,14:33:45,96016,109150,1,1,49.99,19.49,0.0,Express,2013-07-10
5694,2013-07-08,15:16:29,96028,109162,1,1,49.99,19.49,0.0,Express,2013-07-10
5695,2013-07-08,15:18:57,96029,109164,1,1,49.99,19.49,0.0,Express,2013-07-10
5696,2013-07-08,15:53:45,96039,109175,1,1,49.99,19.49,0.0,Express,2013-07-10
5697,2013-07-08,15:54:02,96041,109177,1,1,49.99,19.49,0.0,Standard,2013-07-13
5698,2013-07-08,16:41:36,96052,109189,2,1,59.99,22.49,0.0,Free Shipping,2013-07-13
5699,2013-07-08,17:31:44,96066,109207,1,1,49.99,19.49,0.0,Overnight,2013-07-09
5700,2013-07-08,18:03:01,96075,109218,1,1,49.99,19.49,0.0,Standard,2013-07-14
5701,2013-07-08,18:35:26,96085,109228,1,1,49.99,19.49,0.0,Overnight,2013-07-09
5702,2013-07-08,18:49:18,96087,109230,2,1,59.99,22.49,0.0,Standard,2013-07-13
5703,2013-07-08,19:01:48,96094,109238,1,1,49.99,19.49,0.0,Free Shipping,2013-07-14
5704,2013-07-08,20:19:06,96115,109259,1,1,49.99,19.49,0.0,Express,2013-07-10
5705,2013-07-08,21:38:43,96127,109274,1,1,49.99,19.49,0.0,Overnight,2013-07-09
5706,2013-07-08,23:26:19,96143,109294,1,1,49.99,19.49,0.0,Standard,2013-07-14
5707,2013-07-09,00:54:11,96150,109303,1,1,49.99,19.49,0.0,Express,2013-07-11
5708,2013-07-09,04:38:08,96166,109319,1,1,49.99,19.49,6.11,Express,2013-07-12
5709,2013-07-09,05:56:50,96175,109328,1,1,49.99,19.49,0.0,Standard,2013-07-15
5710,2013-07-09,08:41:06,96193,109348,1,1,49.99,19.49,0.0,Standard,2013-07-14
5711,2013-07-09,08:54:19,96196,109351,1,1,49.99,19.49,0.0,Express,2013-07-11
5712,2013-07-09,10:00:18,96204,109360,1,1,49.99,19.49,0.0,Overnight,2013-07-10
5713,2013-07-09,11:27:18,96235,109395,2,1,59.99,22.49,0.0,Express,2013-07-12
5714,2013-07-09,12:25:11,79398,109418,1,1,49.99,19.49,0.0,Standard,2013-07-16
5715,2013-07-09,12:25:41,96256,109419,1,1,49.99,19.49,0.0,Express,2013-07-12
5716,2013-07-09,12:59:57,96266,109430,1,1,49.99,19.49,0.0,Standard,2013-07-15
5717,2013-07-09,14:28:24,96292,109459,1,1,49.99,19.49,0.0,Free Shipping,2013-07-14
5718,2013-07-09,15:39:54,96314,109484,1,1,49.99,19.49,0.0,Standard,2013-07-14
5719,2013-07-09,16:30:43,96331,109505,2,1,59.99,22.49,15.67,Standard,2013-07-15
5720,2013-07-09,16:41:25,96336,109510,2,1,59.99,22.49,3.34,Express,2013-07-11
5721,2013-07-09,16:41:45,96335,109509,1,1,49.99,19.49,5.26,Standard,2013-07-15
5722,2013-07-09,16:43:15,96338,109512,1,1,49.99,19.49,0.0,Standard,2013-07-14
5723,2013-07-09,17:06:57,96343,109521,2,1,59.99,22.49,0.0,Standard,2013-07-16
5724,2013-07-09,17:37:50,96348,109529,1,1,49.99,19.49,17.95,Express,2013-07-12
5725,2013-07-09,20:55:13,96398,109592,2,1,59.99,22.49,16.81,Overnight,2013-07-10
5726,2013-07-09,21:09:22,96401,109596,1,1,49.99,19.49,0.0,Standard,2013-07-16
5727,2013-07-09,23:22:58,96422,109620,1,1,49.99,19.49,0.0,Standard,2013-07-14
5728,2013-07-10,04:42:56,96450,109653,1,1,49.99,19.49,18.08,Express,2013-07-12
5729,2013-07-10,07:55:24,96472,109680,1,1,49.99,19.49,0.0,Standard,2013-07-15
5730,2013-07-10,09:13:58,96482,109694,1,1,49.99,19.49,0.0,Express,2013-07-12
5731,2013-07-10,10:25:24,96509,109725,1,1,49.99,19.49,0.0,Free Shipping,2013-07-14
5732,2013-07-10,12:12:42,96543,109763,1,1,49.99,19.49,0.0,Standard,2013-07-15
5733,2013-07-10,12:18:48,94972,109768,1,1,49.99,19.49,0.0,Standard,2013-07-17
5734,2013-07-10,12:19:55,96546,109766,1,1,49.99,19.49,0.0,Express,2013-07-12
5735,2013-07-10,12:34:28,96557,109781,1,1,49.99,19.49,0.0,Standard,2013-07-17
5736,2013-07-10,12:50:44,96558,109782,2,1,59.99,22.49,0.0,Standard,2013-07-16
5737,2013-07-10,13:01:58,96565,109790,1,1,49.99,19.49,0.0,Standard,2013-07-17
5738,2013-07-10,13:57:01,96588,109815,1,1,49.99,19.49,0.0,Express,2013-07-13
5739,2013-07-10,14:23:00,96601,109830,1,1,49.99,19.49,13.65,Overnight,2013-07-11
5740,2013-07-10,15:16:11,96614,109847,1,1,49.99,19.49,0.0,Express,2013-07-13
5741,2013-07-10,15:37:57,96624,109857,1,1,49.99,19.49,0.0,Standard,2013-07-17
5742,2013-07-10,18:07:01,96679,109922,1,1,49.99,19.49,0.0,Standard,2013-07-17
5743,2013-07-10,18:24:52,96681,109925,1,1,49.99,19.49,0.0,Express,2013-07-12
5744,2013-07-10,18:31:44,96683,109929,1,1,49.99,19.49,0.0,Overnight,2013-07-11
5745,2013-07-11,01:20:05,96757,110014,1,1,49.99,19.49,0.0,Standard,2013-07-17
5746,2013-07-11,01:22:51,96756,110013,1,1,49.99,19.49,0.0,Express,2013-07-14
5747,2013-07-11,02:31:22,96764,110023,1,1,49.99,19.49,0.0,Standard,2013-07-18
5748,2013-07-11,03:59:22,96773,110035,2,1,59.99,22.49,0.0,Standard,2013-07-17
5749,2013-07-11,04:36:48,96775,110037,1,1,49.99,19.49,0.0,Express,2013-07-14
5750,2013-07-11,06:38:00,96784,110046,2,1,59.99,22.49,0.0,Overnight,2013-07-12
5751,2013-07-11,07:19:01,84423,110055,1,1,49.99,19.49,0.0,Standard,2013-07-17
5752,2013-07-11,09:23:39,92625,110072,1,1,49.99,19.49,0.0,Overnight,2013-07-12
5753,2013-07-11,10:07:28,96817,110085,1,1,49.99,19.49,2.68,Standard,2013-07-17
